class,mutant,test_index,result_java,result_python,equal_results
COUNT_PAIRS_WHOSE_PRODUCTS_EXIST_IN_ARRAY,ORIGINAL,7,0,0,True
COUNT_PAIRS_WHOSE_PRODUCTS_EXIST_IN_ARRAY,ORIGINAL,8,496,496,True
COUNT_PAIRS_WHOSE_PRODUCTS_EXIST_IN_ARRAY,ORIGINAL,9,0,0,True
PYTHON_PROGRAM_FIND_PERIMETER_CIRCUMFERENCE_SQUARE_RECTANGLE_1,ORIGINAL,0,194,NA,False
PYTHON_PROGRAM_FIND_PERIMETER_CIRCUMFERENCE_SQUARE_RECTANGLE_1,ORIGINAL,1,172,NA,False
PYTHON_PROGRAM_FIND_PERIMETER_CIRCUMFERENCE_SQUARE_RECTANGLE_1,ORIGINAL,2,216,NA,False
PYTHON_PROGRAM_FIND_PERIMETER_CIRCUMFERENCE_SQUARE_RECTANGLE_1,ORIGINAL,3,130,NA,False
PYTHON_PROGRAM_FIND_PERIMETER_CIRCUMFERENCE_SQUARE_RECTANGLE_1,ORIGINAL,4,178,NA,False
PYTHON_PROGRAM_FIND_PERIMETER_CIRCUMFERENCE_SQUARE_RECTANGLE_1,ORIGINAL,5,130,NA,False
PYTHON_PROGRAM_FIND_PERIMETER_CIRCUMFERENCE_SQUARE_RECTANGLE_1,ORIGINAL,6,256,NA,False
PYTHON_PROGRAM_FIND_PERIMETER_CIRCUMFERENCE_SQUARE_RECTANGLE_1,ORIGINAL,7,178,NA,False
PYTHON_PROGRAM_FIND_PERIMETER_CIRCUMFERENCE_SQUARE_RECTANGLE_1,ORIGINAL,8,116,NA,False
PYTHON_PROGRAM_FIND_PERIMETER_CIRCUMFERENCE_SQUARE_RECTANGLE_1,ORIGINAL,9,210,NA,False
MINIMUM_ROTATIONS_UNLOCK_CIRCULAR_LOCK,ORIGINAL,0,8,0.0,False
MINIMUM_ROTATIONS_UNLOCK_CIRCULAR_LOCK,ORIGINAL,1,8,0.0,False
MINIMUM_ROTATIONS_UNLOCK_CIRCULAR_LOCK,ORIGINAL,2,8,0.0,False
MINIMUM_ROTATIONS_UNLOCK_CIRCULAR_LOCK,ORIGINAL,3,4,0.0,False
MINIMUM_ROTATIONS_UNLOCK_CIRCULAR_LOCK,ORIGINAL,4,6,0.0,False
MINIMUM_ROTATIONS_UNLOCK_CIRCULAR_LOCK,ORIGINAL,5,8,0.0,False
MINIMUM_ROTATIONS_UNLOCK_CIRCULAR_LOCK,ORIGINAL,6,7,0.0,False
MINIMUM_ROTATIONS_UNLOCK_CIRCULAR_LOCK,ORIGINAL,7,8,0.0,False
MINIMUM_ROTATIONS_UNLOCK_CIRCULAR_LOCK,ORIGINAL,8,1,0.0,False
MINIMUM_ROTATIONS_UNLOCK_CIRCULAR_LOCK,ORIGINAL,9,7,0.0,False
LONGEST_REPEATED_SUBSEQUENCE_1,ORIGINAL,0,x,NA,False
LONGEST_REPEATED_SUBSEQUENCE_1,ORIGINAL,1,7733007,NA,False
LONGEST_REPEATED_SUBSEQUENCE_1,ORIGINAL,2,0000111111,NA,False
LONGEST_REPEATED_SUBSEQUENCE_1,ORIGINAL,3,NA,NA,False
LONGEST_REPEATED_SUBSEQUENCE_1,ORIGINAL,4,NA,NA,False
LONGEST_REPEATED_SUBSEQUENCE_1,ORIGINAL,5,10,NA,False
LONGEST_REPEATED_SUBSEQUENCE_1,ORIGINAL,6,NA,NA,False
LONGEST_REPEATED_SUBSEQUENCE_1,ORIGINAL,7,NA,NA,False
LONGEST_REPEATED_SUBSEQUENCE_1,ORIGINAL,8,0000010,NA,False
LONGEST_REPEATED_SUBSEQUENCE_1,ORIGINAL,9,NA,NA,False
TOTAL_NUMBER_OF_NON_DECREASING_NUMBERS_WITH_N_DIGITS_1,ORIGINAL,0,2054455634,2054455634.0,False
TOTAL_NUMBER_OF_NON_DECREASING_NUMBERS_WITH_N_DIGITS_1,ORIGINAL,1,167960,167960.0,False
TOTAL_NUMBER_OF_NON_DECREASING_NUMBERS_WITH_N_DIGITS_1,ORIGINAL,2,2509710226100,2509710226100.0,False
TOTAL_NUMBER_OF_NON_DECREASING_NUMBERS_WITH_N_DIGITS_1,ORIGINAL,3,293052087900,293052087900.0,False
TOTAL_NUMBER_OF_NON_DECREASING_NUMBERS_WITH_N_DIGITS_1,ORIGINAL,4,5005,5005.0,False
TOTAL_NUMBER_OF_NON_DECREASING_NUMBERS_WITH_N_DIGITS_1,ORIGINAL,5,293052087900,293052087900.0,False
TOTAL_NUMBER_OF_NON_DECREASING_NUMBERS_WITH_N_DIGITS_1,ORIGINAL,6,42757703560,42757703560.0,False
TOTAL_NUMBER_OF_NON_DECREASING_NUMBERS_WITH_N_DIGITS_1,ORIGINAL,7,2054455634,2054455634.0,False
TOTAL_NUMBER_OF_NON_DECREASING_NUMBERS_WITH_N_DIGITS_1,ORIGINAL,8,97082021465,97082021465.0,False
TOTAL_NUMBER_OF_NON_DECREASING_NUMBERS_WITH_N_DIGITS_1,ORIGINAL,9,125595622175,125595622175.0,False
SWAP_ALL_ODD_AND_EVEN_BITS,ORIGINAL,0,147,147,True
SWAP_ALL_ODD_AND_EVEN_BITS,ORIGINAL,1,173,173,True
SWAP_ALL_ODD_AND_EVEN_BITS,ORIGINAL,2,7,7,True
SWAP_ALL_ODD_AND_EVEN_BITS,ORIGINAL,3,3,3,True
SWAP_ALL_ODD_AND_EVEN_BITS,ORIGINAL,4,142,142,True
SWAP_ALL_ODD_AND_EVEN_BITS,ORIGINAL,5,54,54,True
SWAP_ALL_ODD_AND_EVEN_BITS,ORIGINAL,6,57,57,True
SWAP_ALL_ODD_AND_EVEN_BITS,ORIGINAL,7,129,129,True
SWAP_ALL_ODD_AND_EVEN_BITS,ORIGINAL,8,145,145,True
SWAP_ALL_ODD_AND_EVEN_BITS,ORIGINAL,9,24,24,True
SUM_SEQUENCE_2_22_222,ORIGINAL,0,2.46E86,2.46e+86,False
SUM_SEQUENCE_2_22_222,ORIGINAL,1,2.46E77,2.46e+77,False
SUM_SEQUENCE_2_22_222,ORIGINAL,2,245998.42560000002,245998.42560000002,True
SUM_SEQUENCE_2_22_222,ORIGINAL,3,2.46E34,2.46e+34,False
SUM_SEQUENCE_2_22_222,ORIGINAL,4,2.46E21,2.46e+21,False
SUM_SEQUENCE_2_22_222,ORIGINAL,5,2.459999977614E8,245999997.7614,False
SUM_SEQUENCE_2_22_222,ORIGINAL,6,2.46E25,2.46e+25,False
SUM_SEQUENCE_2_22_222,ORIGINAL,7,2.46E28,2.46e+28,False
SUM_SEQUENCE_2_22_222,ORIGINAL,8,2.46E69,2.46e+69,False
SUM_SEQUENCE_2_22_222,ORIGINAL,9,24598.647,24598.647,True
UGLY_NUMBERS,ORIGINAL,0,64,64,True
UGLY_NUMBERS,ORIGINAL,1,450,450,True
UGLY_NUMBERS,ORIGINAL,2,1250,1250,True
UGLY_NUMBERS,ORIGINAL,3,1152,1152,True
UGLY_NUMBERS,ORIGINAL,4,972,972,True
UGLY_NUMBERS,ORIGINAL,5,1000,1000,True
UGLY_NUMBERS,ORIGINAL,6,625,625,True
UGLY_NUMBERS,ORIGINAL,7,1000,1000,True
UGLY_NUMBERS,ORIGINAL,8,90,90,True
UGLY_NUMBERS,ORIGINAL,9,1,1,True
MAXIMUM_SUBSEQUENCE_SUM_SUCH_THAT_NO_THREE_ARE_CONSECUTIVE,ORIGINAL,0,832,NA,False
MAXIMUM_SUBSEQUENCE_SUM_SUCH_THAT_NO_THREE_ARE_CONSECUTIVE,ORIGINAL,1,308,NA,False
MAXIMUM_SUBSEQUENCE_SUM_SUCH_THAT_NO_THREE_ARE_CONSECUTIVE,ORIGINAL,2,2,NA,False
MAXIMUM_SUBSEQUENCE_SUM_SUCH_THAT_NO_THREE_ARE_CONSECUTIVE,ORIGINAL,3,419,NA,False
MAXIMUM_SUBSEQUENCE_SUM_SUCH_THAT_NO_THREE_ARE_CONSECUTIVE,ORIGINAL,4,-182,NA,False
MAXIMUM_SUBSEQUENCE_SUM_SUCH_THAT_NO_THREE_ARE_CONSECUTIVE,ORIGINAL,5,7,NA,False
MAXIMUM_SUBSEQUENCE_SUM_SUCH_THAT_NO_THREE_ARE_CONSECUTIVE,ORIGINAL,6,895,NA,False
MAXIMUM_SUBSEQUENCE_SUM_SUCH_THAT_NO_THREE_ARE_CONSECUTIVE,ORIGINAL,7,450,NA,False
MAXIMUM_SUBSEQUENCE_SUM_SUCH_THAT_NO_THREE_ARE_CONSECUTIVE,ORIGINAL,8,0,NA,False
MAXIMUM_SUBSEQUENCE_SUM_SUCH_THAT_NO_THREE_ARE_CONSECUTIVE,ORIGINAL,9,895,NA,False
LENGTH_OF_THE_LONGEST_ARITHMATIC_PROGRESSION_IN_A_SORTED_ARRAY,ORIGINAL,0,5,NA,False
LENGTH_OF_THE_LONGEST_ARITHMATIC_PROGRESSION_IN_A_SORTED_ARRAY,ORIGINAL,1,2,NA,False
LENGTH_OF_THE_LONGEST_ARITHMATIC_PROGRESSION_IN_A_SORTED_ARRAY,ORIGINAL,2,4,NA,False
LENGTH_OF_THE_LONGEST_ARITHMATIC_PROGRESSION_IN_A_SORTED_ARRAY,ORIGINAL,3,1,NA,False
LENGTH_OF_THE_LONGEST_ARITHMATIC_PROGRESSION_IN_A_SORTED_ARRAY,ORIGINAL,4,3,NA,False
LENGTH_OF_THE_LONGEST_ARITHMATIC_PROGRESSION_IN_A_SORTED_ARRAY,ORIGINAL,5,4,NA,False
LENGTH_OF_THE_LONGEST_ARITHMATIC_PROGRESSION_IN_A_SORTED_ARRAY,ORIGINAL,6,3,NA,False
LENGTH_OF_THE_LONGEST_ARITHMATIC_PROGRESSION_IN_A_SORTED_ARRAY,ORIGINAL,7,3,NA,False
LENGTH_OF_THE_LONGEST_ARITHMATIC_PROGRESSION_IN_A_SORTED_ARRAY,ORIGINAL,8,15,NA,False
LENGTH_OF_THE_LONGEST_ARITHMATIC_PROGRESSION_IN_A_SORTED_ARRAY,ORIGINAL,9,2,NA,False
SEARCH_INSERT_AND_DELETE_IN_A_SORTED_ARRAY,ORIGINAL,0,-1,NA,False
SEARCH_INSERT_AND_DELETE_IN_A_SORTED_ARRAY,ORIGINAL,1,-1,NA,False
SEARCH_INSERT_AND_DELETE_IN_A_SORTED_ARRAY,ORIGINAL,2,-1,NA,False
SEARCH_INSERT_AND_DELETE_IN_A_SORTED_ARRAY,ORIGINAL,3,-1,NA,False
SEARCH_INSERT_AND_DELETE_IN_A_SORTED_ARRAY,ORIGINAL,4,-1,NA,False
SEARCH_INSERT_AND_DELETE_IN_A_SORTED_ARRAY,ORIGINAL,5,-1,NA,False
SEARCH_INSERT_AND_DELETE_IN_A_SORTED_ARRAY,ORIGINAL,6,-1,NA,False
SEARCH_INSERT_AND_DELETE_IN_A_SORTED_ARRAY,ORIGINAL,7,-1,NA,False
SEARCH_INSERT_AND_DELETE_IN_A_SORTED_ARRAY,ORIGINAL,8,-1,NA,False
SEARCH_INSERT_AND_DELETE_IN_A_SORTED_ARRAY,ORIGINAL,9,-1,NA,False
COUNT_PAIRS_WHOSE_PRODUCTS_EXIST_IN_ARRAY_1,ORIGINAL,0,0,NA,False
COUNT_PAIRS_WHOSE_PRODUCTS_EXIST_IN_ARRAY_1,ORIGINAL,1,0,NA,False
COUNT_PAIRS_WHOSE_PRODUCTS_EXIST_IN_ARRAY_1,ORIGINAL,2,36,NA,False
COUNT_PAIRS_WHOSE_PRODUCTS_EXIST_IN_ARRAY_1,ORIGINAL,3,0,NA,False
COUNT_PAIRS_WHOSE_PRODUCTS_EXIST_IN_ARRAY_1,ORIGINAL,4,2,NA,False
COUNT_PAIRS_WHOSE_PRODUCTS_EXIST_IN_ARRAY_1,ORIGINAL,5,861,NA,False
COUNT_PAIRS_WHOSE_PRODUCTS_EXIST_IN_ARRAY_1,ORIGINAL,6,9,NA,False
COUNT_PAIRS_WHOSE_PRODUCTS_EXIST_IN_ARRAY_1,ORIGINAL,7,0,NA,False
COUNT_PAIRS_WHOSE_PRODUCTS_EXIST_IN_ARRAY_1,ORIGINAL,8,66,NA,False
COUNT_PAIRS_WHOSE_PRODUCTS_EXIST_IN_ARRAY_1,ORIGINAL,9,0,NA,False
PAINTING_FENCE_ALGORITHM,ORIGINAL,0,725841870,637310700,False
PAINTING_FENCE_ALGORITHM,ORIGINAL,1,-644708303,950187045,False
PAINTING_FENCE_ALGORITHM,ORIGINAL,2,656564547,249259768,False
PAINTING_FENCE_ALGORITHM,ORIGINAL,3,368207355,617365799,False
PAINTING_FENCE_ALGORITHM,ORIGINAL,4,689629349,597366532,False
PAINTING_FENCE_ALGORITHM,ORIGINAL,5,-22244959,757563021,False
PAINTING_FENCE_ALGORITHM,ORIGINAL,6,185258095,874092386,False
PAINTING_FENCE_ALGORITHM,ORIGINAL,7,-41579936,83567628,False
PAINTING_FENCE_ALGORITHM,ORIGINAL,8,-626132126,28707401,False
PAINTING_FENCE_ALGORITHM,ORIGINAL,9,575401434,941726437,False
SUM_FIBONACCI_NUMBERS,ORIGINAL,0,88,0,False
SUM_FIBONACCI_NUMBERS,ORIGINAL,1,-1408458270,0,False
SUM_FIBONACCI_NUMBERS,ORIGINAL,2,33,0,False
SUM_FIBONACCI_NUMBERS,ORIGINAL,3,28656,0,False
SUM_FIBONACCI_NUMBERS,ORIGINAL,4,28656,0,False
SUM_FIBONACCI_NUMBERS,ORIGINAL,5,572466945,0,False
SUM_FIBONACCI_NUMBERS,ORIGINAL,6,232,0,False
SUM_FIBONACCI_NUMBERS,ORIGINAL,7,196417,0,False
SUM_FIBONACCI_NUMBERS,ORIGINAL,8,1640636602,0,False
SUM_FIBONACCI_NUMBERS,ORIGINAL,9,7,0,False
CHECK_WHETHER_GIVEN_NUMBER_EVEN_ODD,ORIGINAL,0,false,C:\Users\Giovani\AppData\Local\Programs\Python\Python310\python.exe,False
CHECK_WHETHER_GIVEN_NUMBER_EVEN_ODD,ORIGINAL,1,true,C:\Users\Giovani\AppData\Local\Programs\Python\Python310\python.exe,False
CHECK_WHETHER_GIVEN_NUMBER_EVEN_ODD,ORIGINAL,2,false,C:\Users\Giovani\AppData\Local\Programs\Python\Python310\python.exe,False
CHECK_WHETHER_GIVEN_NUMBER_EVEN_ODD,ORIGINAL,3,true,C:\Users\Giovani\AppData\Local\Programs\Python\Python310\python.exe,False
CHECK_WHETHER_GIVEN_NUMBER_EVEN_ODD,ORIGINAL,4,false,C:\Users\Giovani\AppData\Local\Programs\Python\Python310\python.exe,False
CHECK_WHETHER_GIVEN_NUMBER_EVEN_ODD,ORIGINAL,5,true,C:\Users\Giovani\AppData\Local\Programs\Python\Python310\python.exe,False
CHECK_WHETHER_GIVEN_NUMBER_EVEN_ODD,ORIGINAL,6,true,C:\Users\Giovani\AppData\Local\Programs\Python\Python310\python.exe,False
CHECK_WHETHER_GIVEN_NUMBER_EVEN_ODD,ORIGINAL,7,true,C:\Users\Giovani\AppData\Local\Programs\Python\Python310\python.exe,False
CHECK_WHETHER_GIVEN_NUMBER_EVEN_ODD,ORIGINAL,8,false,C:\Users\Giovani\AppData\Local\Programs\Python\Python310\python.exe,False
CHECK_WHETHER_GIVEN_NUMBER_EVEN_ODD,ORIGINAL,9,false,C:\Users\Giovani\AppData\Local\Programs\Python\Python310\python.exe,False
BREAKING_NUMBER_FIRST_PART_INTEGRAL_DIVISION_SECOND_POWER_10,ORIGINAL,0,0,0,True
BREAKING_NUMBER_FIRST_PART_INTEGRAL_DIVISION_SECOND_POWER_10,ORIGINAL,1,0,0,True
BREAKING_NUMBER_FIRST_PART_INTEGRAL_DIVISION_SECOND_POWER_10,ORIGINAL,2,1,0,False
BREAKING_NUMBER_FIRST_PART_INTEGRAL_DIVISION_SECOND_POWER_10,ORIGINAL,3,0,0,True
BREAKING_NUMBER_FIRST_PART_INTEGRAL_DIVISION_SECOND_POWER_10,ORIGINAL,4,0,0,True
BREAKING_NUMBER_FIRST_PART_INTEGRAL_DIVISION_SECOND_POWER_10,ORIGINAL,5,2,0,False
BREAKING_NUMBER_FIRST_PART_INTEGRAL_DIVISION_SECOND_POWER_10,ORIGINAL,6,0,0,True
BREAKING_NUMBER_FIRST_PART_INTEGRAL_DIVISION_SECOND_POWER_10,ORIGINAL,7,0,0,True
BREAKING_NUMBER_FIRST_PART_INTEGRAL_DIVISION_SECOND_POWER_10,ORIGINAL,8,1,0,False
BREAKING_NUMBER_FIRST_PART_INTEGRAL_DIVISION_SECOND_POWER_10,ORIGINAL,9,2,0,False
LARGEST_SUBSEQUENCE_GCD_GREATER_1,ORIGINAL,0,16,16,True
LARGEST_SUBSEQUENCE_GCD_GREATER_1,ORIGINAL,1,10,10,True
LARGEST_SUBSEQUENCE_GCD_GREATER_1,ORIGINAL,2,0,21,False
LARGEST_SUBSEQUENCE_GCD_GREATER_1,ORIGINAL,3,4,4,True
LARGEST_SUBSEQUENCE_GCD_GREATER_1,ORIGINAL,4,40,0,False
LARGEST_SUBSEQUENCE_GCD_GREATER_1,ORIGINAL,5,0,21,False
LARGEST_SUBSEQUENCE_GCD_GREATER_1,ORIGINAL,6,10,10,True
LARGEST_SUBSEQUENCE_GCD_GREATER_1,ORIGINAL,7,9,9,True
LARGEST_SUBSEQUENCE_GCD_GREATER_1,ORIGINAL,8,0,15,False
LARGEST_SUBSEQUENCE_GCD_GREATER_1,ORIGINAL,9,8,8,True
SQUARE_ROOT_OF_A_PERFECT_SQUARE,ORIGINAL,0,41.995895,41.99589376968351,False
SQUARE_ROOT_OF_A_PERFECT_SQUARE,ORIGINAL,1,-3544.737,-3544.737136289062,False
SQUARE_ROOT_OF_A_PERFECT_SQUARE,ORIGINAL,2,88.843735,88.84373605423394,False
SQUARE_ROOT_OF_A_PERFECT_SQUARE,ORIGINAL,3,-3008.0332,-3008.0331952533734,False
SQUARE_ROOT_OF_A_PERFECT_SQUARE,ORIGINAL,4,78.45502,78.45502015008492,False
SQUARE_ROOT_OF_A_PERFECT_SQUARE,ORIGINAL,5,-5799.7515,-5799.751467314729,False
SQUARE_ROOT_OF_A_PERFECT_SQUARE,ORIGINAL,6,90.742226,90.74222584648552,False
SQUARE_ROOT_OF_A_PERFECT_SQUARE,ORIGINAL,7,-1829.5367,-1829.5367705266551,False
SQUARE_ROOT_OF_A_PERFECT_SQUARE,ORIGINAL,8,76.01465,76.01465104349802,False
SQUARE_ROOT_OF_A_PERFECT_SQUARE,ORIGINAL,9,-7785.4736,-7785.473710863676,False
PYTHAGOREAN_QUADRUPLE,ORIGINAL,0,false,False,True
PYTHAGOREAN_QUADRUPLE,ORIGINAL,1,false,False,True
PYTHAGOREAN_QUADRUPLE,ORIGINAL,2,true,True,True
PYTHAGOREAN_QUADRUPLE,ORIGINAL,3,false,False,True
PYTHAGOREAN_QUADRUPLE,ORIGINAL,4,false,False,True
PYTHAGOREAN_QUADRUPLE,ORIGINAL,5,false,False,True
PYTHAGOREAN_QUADRUPLE,ORIGINAL,6,false,False,True
PYTHAGOREAN_QUADRUPLE,ORIGINAL,7,false,False,True
PYTHAGOREAN_QUADRUPLE,ORIGINAL,8,false,False,True
PYTHAGOREAN_QUADRUPLE,ORIGINAL,9,false,False,True
PROGRAM_TO_FIND_THE_AREA_OF_PENTAGON,ORIGINAL,0,6944120.5,NA,False
PROGRAM_TO_FIND_THE_AREA_OF_PENTAGON,ORIGINAL,1,3771147.5,NA,False
PROGRAM_TO_FIND_THE_AREA_OF_PENTAGON,ORIGINAL,2,220241.02,NA,False
PROGRAM_TO_FIND_THE_AREA_OF_PENTAGON,ORIGINAL,3,1.11222528E8,NA,False
PROGRAM_TO_FIND_THE_AREA_OF_PENTAGON,ORIGINAL,4,2.5130646E7,NA,False
PROGRAM_TO_FIND_THE_AREA_OF_PENTAGON,ORIGINAL,5,8.050852E7,NA,False
PROGRAM_TO_FIND_THE_AREA_OF_PENTAGON,ORIGINAL,6,4532164.0,NA,False
PROGRAM_TO_FIND_THE_AREA_OF_PENTAGON,ORIGINAL,7,1.62347568E8,NA,False
PROGRAM_TO_FIND_THE_AREA_OF_PENTAGON,ORIGINAL,8,2.6389746E7,NA,False
PROGRAM_TO_FIND_THE_AREA_OF_PENTAGON,ORIGINAL,9,770176.1,NA,False
DIFFERENCE_BETWEEN_HIGHEST_AND_LEAST_FREQUENCIES_IN_AN_ARRAY,ORIGINAL,0,1,NA,False
DIFFERENCE_BETWEEN_HIGHEST_AND_LEAST_FREQUENCIES_IN_AN_ARRAY,ORIGINAL,1,1,NA,False
DIFFERENCE_BETWEEN_HIGHEST_AND_LEAST_FREQUENCIES_IN_AN_ARRAY,ORIGINAL,2,0,NA,False
DIFFERENCE_BETWEEN_HIGHEST_AND_LEAST_FREQUENCIES_IN_AN_ARRAY,ORIGINAL,3,1,NA,False
DIFFERENCE_BETWEEN_HIGHEST_AND_LEAST_FREQUENCIES_IN_AN_ARRAY,ORIGINAL,4,0,NA,False
DIFFERENCE_BETWEEN_HIGHEST_AND_LEAST_FREQUENCIES_IN_AN_ARRAY,ORIGINAL,5,0,NA,False
DIFFERENCE_BETWEEN_HIGHEST_AND_LEAST_FREQUENCIES_IN_AN_ARRAY,ORIGINAL,6,0,NA,False
DIFFERENCE_BETWEEN_HIGHEST_AND_LEAST_FREQUENCIES_IN_AN_ARRAY,ORIGINAL,7,0,NA,False
DIFFERENCE_BETWEEN_HIGHEST_AND_LEAST_FREQUENCIES_IN_AN_ARRAY,ORIGINAL,8,0,NA,False
DIFFERENCE_BETWEEN_HIGHEST_AND_LEAST_FREQUENCIES_IN_AN_ARRAY,ORIGINAL,9,1,NA,False
MAXIMUM_NUMBER_SEGMENTS_LENGTHS_B_C,ORIGINAL,0,1,NA,False
MAXIMUM_NUMBER_SEGMENTS_LENGTHS_B_C,ORIGINAL,1,-1,NA,False
MAXIMUM_NUMBER_SEGMENTS_LENGTHS_B_C,ORIGINAL,2,32,NA,False
MAXIMUM_NUMBER_SEGMENTS_LENGTHS_B_C,ORIGINAL,3,-1,NA,False
MAXIMUM_NUMBER_SEGMENTS_LENGTHS_B_C,ORIGINAL,4,-1,NA,False
MAXIMUM_NUMBER_SEGMENTS_LENGTHS_B_C,ORIGINAL,5,-1,NA,False
MAXIMUM_NUMBER_SEGMENTS_LENGTHS_B_C,ORIGINAL,6,2,NA,False
MAXIMUM_NUMBER_SEGMENTS_LENGTHS_B_C,ORIGINAL,7,7,NA,False
MAXIMUM_NUMBER_SEGMENTS_LENGTHS_B_C,ORIGINAL,8,-1,NA,False
MAXIMUM_NUMBER_SEGMENTS_LENGTHS_B_C,ORIGINAL,9,-1,NA,False
PROGRAM_FOR_DEADLOCK_FREE_CONDITION_IN_OPERATING_SYSTEM,ORIGINAL,0,1369,NA,False
PROGRAM_FOR_DEADLOCK_FREE_CONDITION_IN_OPERATING_SYSTEM,ORIGINAL,1,165,NA,False
PROGRAM_FOR_DEADLOCK_FREE_CONDITION_IN_OPERATING_SYSTEM,ORIGINAL,2,51,NA,False
PROGRAM_FOR_DEADLOCK_FREE_CONDITION_IN_OPERATING_SYSTEM,ORIGINAL,3,2699,NA,False
PROGRAM_FOR_DEADLOCK_FREE_CONDITION_IN_OPERATING_SYSTEM,ORIGINAL,4,2605,NA,False
PROGRAM_FOR_DEADLOCK_FREE_CONDITION_IN_OPERATING_SYSTEM,ORIGINAL,5,5761,NA,False
PROGRAM_FOR_DEADLOCK_FREE_CONDITION_IN_OPERATING_SYSTEM,ORIGINAL,6,89,NA,False
PROGRAM_FOR_DEADLOCK_FREE_CONDITION_IN_OPERATING_SYSTEM,ORIGINAL,7,61,NA,False
PROGRAM_FOR_DEADLOCK_FREE_CONDITION_IN_OPERATING_SYSTEM,ORIGINAL,8,1509,NA,False
PROGRAM_FOR_DEADLOCK_FREE_CONDITION_IN_OPERATING_SYSTEM,ORIGINAL,9,2443,NA,False
DOUBLE_FACTORIAL_1,ORIGINAL,0,0,185482642257398439114796845645546284380220968949399346684421580986889562184028199319100141244804501828416633516851200000000000000000000,False
DOUBLE_FACTORIAL_1,ORIGINAL,1,-809500672,620448401733239439360000,False
DOUBLE_FACTORIAL_1,ORIGINAL,2,3,6,False
DOUBLE_FACTORIAL_1,ORIGINAL,3,145227776,1124000727777607680000,False
DOUBLE_FACTORIAL_1,ORIGINAL,4,-2007602641,4274883284060025564298013753389399649690343788366813724672000000000000,False
DOUBLE_FACTORIAL_1,ORIGINAL,5,2,2,True
DOUBLE_FACTORIAL_1,ORIGINAL,6,0,185482642257398439114796845645546284380220968949399346684421580986889562184028199319100141244804501828416633516851200000000000000000000,False
DOUBLE_FACTORIAL_1,ORIGINAL,7,-1409286144,265252859812191058636308480000000,False
DOUBLE_FACTORIAL_1,ORIGINAL,8,0,523022617466601111760007224100074291200000000,False
DOUBLE_FACTORIAL_1,ORIGINAL,9,2,2,True
HYPERCUBE_GRAPH,ORIGINAL,0,0,4722366482869645213696,False
HYPERCUBE_GRAPH,ORIGINAL,1,268435456,268435456,True
HYPERCUBE_GRAPH,ORIGINAL,2,0,35184372088832,False
HYPERCUBE_GRAPH,ORIGINAL,3,0,2199023255552,False
HYPERCUBE_GRAPH,ORIGINAL,4,0,19807040628566084398385987584,False
HYPERCUBE_GRAPH,ORIGINAL,5,0,158456325028528675187087900672,False
HYPERCUBE_GRAPH,ORIGINAL,6,0,158456325028528675187087900672,False
HYPERCUBE_GRAPH,ORIGINAL,7,0,68719476736,False
HYPERCUBE_GRAPH,ORIGINAL,8,0,2475880078570760549798248448,False
HYPERCUBE_GRAPH,ORIGINAL,9,0,19342813113834066795298816,False
FIND_THE_ELEMENT_THAT_APPEARS_ONCE,ORIGINAL,0,72,<class '__main__.f_gold.<locals>.FIND_THE_ELEMENT_THAT_APPEARS_ONCE'>,False
FIND_THE_ELEMENT_THAT_APPEARS_ONCE,ORIGINAL,1,-28,<class '__main__.f_gold.<locals>.FIND_THE_ELEMENT_THAT_APPEARS_ONCE'>,False
FIND_THE_ELEMENT_THAT_APPEARS_ONCE,ORIGINAL,2,1,<class '__main__.f_gold.<locals>.FIND_THE_ELEMENT_THAT_APPEARS_ONCE'>,False
FIND_THE_ELEMENT_THAT_APPEARS_ONCE,ORIGINAL,3,25,<class '__main__.f_gold.<locals>.FIND_THE_ELEMENT_THAT_APPEARS_ONCE'>,False
FIND_THE_ELEMENT_THAT_APPEARS_ONCE,ORIGINAL,4,104,<class '__main__.f_gold.<locals>.FIND_THE_ELEMENT_THAT_APPEARS_ONCE'>,False
FIND_THE_ELEMENT_THAT_APPEARS_ONCE,ORIGINAL,5,0,<class '__main__.f_gold.<locals>.FIND_THE_ELEMENT_THAT_APPEARS_ONCE'>,False
FIND_THE_ELEMENT_THAT_APPEARS_ONCE,ORIGINAL,6,10,<class '__main__.f_gold.<locals>.FIND_THE_ELEMENT_THAT_APPEARS_ONCE'>,False
FIND_THE_ELEMENT_THAT_APPEARS_ONCE,ORIGINAL,7,34,<class '__main__.f_gold.<locals>.FIND_THE_ELEMENT_THAT_APPEARS_ONCE'>,False
FIND_THE_ELEMENT_THAT_APPEARS_ONCE,ORIGINAL,8,0,<class '__main__.f_gold.<locals>.FIND_THE_ELEMENT_THAT_APPEARS_ONCE'>,False
FIND_THE_ELEMENT_THAT_APPEARS_ONCE,ORIGINAL,9,1,<class '__main__.f_gold.<locals>.FIND_THE_ELEMENT_THAT_APPEARS_ONCE'>,False
SUM_BINOMIAL_COEFFICIENTS,ORIGINAL,0,256,NA,False
SUM_BINOMIAL_COEFFICIENTS,ORIGINAL,1,0,NA,False
SUM_BINOMIAL_COEFFICIENTS,ORIGINAL,2,33554432,NA,False
SUM_BINOMIAL_COEFFICIENTS,ORIGINAL,3,0,NA,False
SUM_BINOMIAL_COEFFICIENTS,ORIGINAL,4,0,NA,False
