class,mutant,result,index
SUM_K_TH_GROUP_ODD_POSITIVE_NUMBERS_1,ORIGINAL,13824,4
SUM_K_TH_GROUP_ODD_POSITIVE_NUMBERS_1,ORIGINAL,405224,5
SUM_K_TH_GROUP_ODD_POSITIVE_NUMBERS_1,ORIGINAL,614125,6
SUM_K_TH_GROUP_ODD_POSITIVE_NUMBERS_1,ORIGINAL,19683,7
SUM_K_TH_GROUP_ODD_POSITIVE_NUMBERS_1,ORIGINAL,474552,8
SUM_K_TH_GROUP_ODD_POSITIVE_NUMBERS_1,ORIGINAL,1,9
HYPERCUBE_GRAPH,ORIGINAL,0,0
HYPERCUBE_GRAPH,ORIGINAL,268435456,1
HYPERCUBE_GRAPH,ORIGINAL,0,2
HYPERCUBE_GRAPH,ORIGINAL,0,3
HYPERCUBE_GRAPH,ORIGINAL,0,4
HYPERCUBE_GRAPH,ORIGINAL,0,5
HYPERCUBE_GRAPH,ORIGINAL,0,6
HYPERCUBE_GRAPH,ORIGINAL,0,7
HYPERCUBE_GRAPH,ORIGINAL,0,8
HYPERCUBE_GRAPH,ORIGINAL,0,9
MAXIMUM_SUM_SUBSEQUENCE_LEAST_K_DISTANT_ELEMENTS,ORIGINAL,98,0
MAXIMUM_SUM_SUBSEQUENCE_LEAST_K_DISTANT_ELEMENTS,ORIGINAL,90,1
MAXIMUM_SUM_SUBSEQUENCE_LEAST_K_DISTANT_ELEMENTS,ORIGINAL,0,2
MAXIMUM_SUM_SUBSEQUENCE_LEAST_K_DISTANT_ELEMENTS,ORIGINAL,96,3
MAXIMUM_SUM_SUBSEQUENCE_LEAST_K_DISTANT_ELEMENTS,ORIGINAL,26,4
MAXIMUM_SUM_SUBSEQUENCE_LEAST_K_DISTANT_ELEMENTS,ORIGINAL,1,5
MAXIMUM_SUM_SUBSEQUENCE_LEAST_K_DISTANT_ELEMENTS,ORIGINAL,72,6
MAXIMUM_SUM_SUBSEQUENCE_LEAST_K_DISTANT_ELEMENTS,ORIGINAL,80,7
MAXIMUM_SUM_SUBSEQUENCE_LEAST_K_DISTANT_ELEMENTS,ORIGINAL,1,8
MAXIMUM_SUM_SUBSEQUENCE_LEAST_K_DISTANT_ELEMENTS,ORIGINAL,155,9
HOW_TO_CHECK_IF_A_GIVEN_ARRAY_REPRESENTS_A_BINARY_HEAP,ORIGINAL,false,0
HOW_TO_CHECK_IF_A_GIVEN_ARRAY_REPRESENTS_A_BINARY_HEAP,ORIGINAL,false,1
HOW_TO_CHECK_IF_A_GIVEN_ARRAY_REPRESENTS_A_BINARY_HEAP,ORIGINAL,false,2
HOW_TO_CHECK_IF_A_GIVEN_ARRAY_REPRESENTS_A_BINARY_HEAP,ORIGINAL,false,3
HOW_TO_CHECK_IF_A_GIVEN_ARRAY_REPRESENTS_A_BINARY_HEAP,ORIGINAL,true,4
HOW_TO_CHECK_IF_A_GIVEN_ARRAY_REPRESENTS_A_BINARY_HEAP,ORIGINAL,true,5
HOW_TO_CHECK_IF_A_GIVEN_ARRAY_REPRESENTS_A_BINARY_HEAP,ORIGINAL,false,6
HOW_TO_CHECK_IF_A_GIVEN_ARRAY_REPRESENTS_A_BINARY_HEAP,ORIGINAL,true,7
HOW_TO_CHECK_IF_A_GIVEN_ARRAY_REPRESENTS_A_BINARY_HEAP,ORIGINAL,true,8
HOW_TO_CHECK_IF_A_GIVEN_ARRAY_REPRESENTS_A_BINARY_HEAP,ORIGINAL,true,9
MAXIMIZE_SUM_CONSECUTIVE_DIFFERENCES_CIRCULAR_ARRAY,ORIGINAL,1454,0
MAXIMIZE_SUM_CONSECUTIVE_DIFFERENCES_CIRCULAR_ARRAY,ORIGINAL,1980,1
MAXIMIZE_SUM_CONSECUTIVE_DIFFERENCES_CIRCULAR_ARRAY,ORIGINAL,0,2
MAXIMIZE_SUM_CONSECUTIVE_DIFFERENCES_CIRCULAR_ARRAY,ORIGINAL,170,3
MAXIMIZE_SUM_CONSECUTIVE_DIFFERENCES_CIRCULAR_ARRAY,ORIGINAL,2812,4
MAXIMIZE_SUM_CONSECUTIVE_DIFFERENCES_CIRCULAR_ARRAY,ORIGINAL,20,5
MAXIMIZE_SUM_CONSECUTIVE_DIFFERENCES_CIRCULAR_ARRAY,ORIGINAL,1542,6
MAXIMIZE_SUM_CONSECUTIVE_DIFFERENCES_CIRCULAR_ARRAY,ORIGINAL,1608,7
MAXIMIZE_SUM_CONSECUTIVE_DIFFERENCES_CIRCULAR_ARRAY,ORIGINAL,20,8
MAXIMIZE_SUM_CONSECUTIVE_DIFFERENCES_CIRCULAR_ARRAY,ORIGINAL,344,9
FIND_THE_ELEMENT_THAT_APPEARS_ONCE,ORIGINAL,72,0
FIND_THE_ELEMENT_THAT_APPEARS_ONCE,ORIGINAL,-28,1
FIND_THE_ELEMENT_THAT_APPEARS_ONCE,ORIGINAL,1,2
FIND_THE_ELEMENT_THAT_APPEARS_ONCE,ORIGINAL,25,3
FIND_THE_ELEMENT_THAT_APPEARS_ONCE,ORIGINAL,104,4
FIND_THE_ELEMENT_THAT_APPEARS_ONCE,ORIGINAL,0,5
FIND_THE_ELEMENT_THAT_APPEARS_ONCE,ORIGINAL,10,6
FIND_THE_ELEMENT_THAT_APPEARS_ONCE,ORIGINAL,34,7
FIND_THE_ELEMENT_THAT_APPEARS_ONCE,ORIGINAL,0,8
FIND_THE_ELEMENT_THAT_APPEARS_ONCE,ORIGINAL,1,9
COUNT_OF_OCCURRENCES_OF_A_101_PATTERN_IN_A_STRING,ORIGINAL,2,0
COUNT_OF_OCCURRENCES_OF_A_101_PATTERN_IN_A_STRING,ORIGINAL,3,1
COUNT_OF_OCCURRENCES_OF_A_101_PATTERN_IN_A_STRING,ORIGINAL,3,2
COUNT_OF_OCCURRENCES_OF_A_101_PATTERN_IN_A_STRING,ORIGINAL,0,3
COUNT_OF_OCCURRENCES_OF_A_101_PATTERN_IN_A_STRING,ORIGINAL,0,4
COUNT_OF_OCCURRENCES_OF_A_101_PATTERN_IN_A_STRING,ORIGINAL,0,5
COUNT_OF_OCCURRENCES_OF_A_101_PATTERN_IN_A_STRING,ORIGINAL,0,6
COUNT_OF_OCCURRENCES_OF_A_101_PATTERN_IN_A_STRING,ORIGINAL,0,7
COUNT_OF_OCCURRENCES_OF_A_101_PATTERN_IN_A_STRING,ORIGINAL,0,8
COUNT_OF_OCCURRENCES_OF_A_101_PATTERN_IN_A_STRING,ORIGINAL,0,9
MINIMUM_SWAPS_REQUIRED_BRING_ELEMENTS_LESS_EQUAL_K_TOGETHER,ORIGINAL,0,0
MINIMUM_SWAPS_REQUIRED_BRING_ELEMENTS_LESS_EQUAL_K_TOGETHER,ORIGINAL,4,1
MINIMUM_SWAPS_REQUIRED_BRING_ELEMENTS_LESS_EQUAL_K_TOGETHER,ORIGINAL,0,2
MINIMUM_SWAPS_REQUIRED_BRING_ELEMENTS_LESS_EQUAL_K_TOGETHER,ORIGINAL,5,3
MINIMUM_SWAPS_REQUIRED_BRING_ELEMENTS_LESS_EQUAL_K_TOGETHER,ORIGINAL,0,4
MINIMUM_SWAPS_REQUIRED_BRING_ELEMENTS_LESS_EQUAL_K_TOGETHER,ORIGINAL,0,5
MINIMUM_SWAPS_REQUIRED_BRING_ELEMENTS_LESS_EQUAL_K_TOGETHER,ORIGINAL,0,6
MINIMUM_SWAPS_REQUIRED_BRING_ELEMENTS_LESS_EQUAL_K_TOGETHER,ORIGINAL,3,7
MINIMUM_SWAPS_REQUIRED_BRING_ELEMENTS_LESS_EQUAL_K_TOGETHER,ORIGINAL,0,8
MINIMUM_SWAPS_REQUIRED_BRING_ELEMENTS_LESS_EQUAL_K_TOGETHER,ORIGINAL,0,9
NUMBER_INDEXES_EQUAL_ELEMENTS_GIVEN_RANGE,ORIGINAL,0,0
NUMBER_INDEXES_EQUAL_ELEMENTS_GIVEN_RANGE,ORIGINAL,0,1
NUMBER_INDEXES_EQUAL_ELEMENTS_GIVEN_RANGE,ORIGINAL,0,2
NUMBER_INDEXES_EQUAL_ELEMENTS_GIVEN_RANGE,ORIGINAL,0,3
NUMBER_INDEXES_EQUAL_ELEMENTS_GIVEN_RANGE,ORIGINAL,0,4
NUMBER_INDEXES_EQUAL_ELEMENTS_GIVEN_RANGE,ORIGINAL,0,5
NUMBER_INDEXES_EQUAL_ELEMENTS_GIVEN_RANGE,ORIGINAL,4,6
NUMBER_INDEXES_EQUAL_ELEMENTS_GIVEN_RANGE,ORIGINAL,0,7
NUMBER_INDEXES_EQUAL_ELEMENTS_GIVEN_RANGE,ORIGINAL,0,8
NUMBER_INDEXES_EQUAL_ELEMENTS_GIVEN_RANGE,ORIGINAL,0,9
MAXIMUM_NUMBER_SEGMENTS_LENGTHS_B_C,ORIGINAL,1,0
MAXIMUM_NUMBER_SEGMENTS_LENGTHS_B_C,ORIGINAL,-1,1
MAXIMUM_NUMBER_SEGMENTS_LENGTHS_B_C,ORIGINAL,32,2
MAXIMUM_NUMBER_SEGMENTS_LENGTHS_B_C,ORIGINAL,-1,3
MAXIMUM_NUMBER_SEGMENTS_LENGTHS_B_C,ORIGINAL,-1,4
MAXIMUM_NUMBER_SEGMENTS_LENGTHS_B_C,ORIGINAL,-1,5
MAXIMUM_NUMBER_SEGMENTS_LENGTHS_B_C,ORIGINAL,2,6
MAXIMUM_NUMBER_SEGMENTS_LENGTHS_B_C,ORIGINAL,7,7
MAXIMUM_NUMBER_SEGMENTS_LENGTHS_B_C,ORIGINAL,-1,8
MAXIMUM_NUMBER_SEGMENTS_LENGTHS_B_C,ORIGINAL,-1,9
FIND_A_FIXED_POINT_IN_A_GIVEN_ARRAY_1,ORIGINAL,-1,0
FIND_A_FIXED_POINT_IN_A_GIVEN_ARRAY_1,ORIGINAL,3,1
FIND_A_FIXED_POINT_IN_A_GIVEN_ARRAY_1,ORIGINAL,0,2
FIND_A_FIXED_POINT_IN_A_GIVEN_ARRAY_1,ORIGINAL,-1,3
FIND_A_FIXED_POINT_IN_A_GIVEN_ARRAY_1,ORIGINAL,2,4
FIND_A_FIXED_POINT_IN_A_GIVEN_ARRAY_1,ORIGINAL,-1,5
FIND_A_FIXED_POINT_IN_A_GIVEN_ARRAY_1,ORIGINAL,-1,6
FIND_A_FIXED_POINT_IN_A_GIVEN_ARRAY_1,ORIGINAL,-1,7
FIND_A_FIXED_POINT_IN_A_GIVEN_ARRAY_1,ORIGINAL,-1,8
FIND_A_FIXED_POINT_IN_A_GIVEN_ARRAY_1,ORIGINAL,-1,9
SMALLEST_POWER_OF_2_GREATER_THAN_OR_EQUAL_TO_N,ORIGINAL,16,0
SMALLEST_POWER_OF_2_GREATER_THAN_OR_EQUAL_TO_N,ORIGINAL,32,1
SMALLEST_POWER_OF_2_GREATER_THAN_OR_EQUAL_TO_N,ORIGINAL,1,2
SMALLEST_POWER_OF_2_GREATER_THAN_OR_EQUAL_TO_N,ORIGINAL,32,3
SMALLEST_POWER_OF_2_GREATER_THAN_OR_EQUAL_TO_N,ORIGINAL,128,4
SMALLEST_POWER_OF_2_GREATER_THAN_OR_EQUAL_TO_N,ORIGINAL,128,5
SMALLEST_POWER_OF_2_GREATER_THAN_OR_EQUAL_TO_N,ORIGINAL,64,6
SMALLEST_POWER_OF_2_GREATER_THAN_OR_EQUAL_TO_N,ORIGINAL,64,7
SMALLEST_POWER_OF_2_GREATER_THAN_OR_EQUAL_TO_N,ORIGINAL,128,8
SMALLEST_POWER_OF_2_GREATER_THAN_OR_EQUAL_TO_N,ORIGINAL,64,9
GCD_ELEMENTS_GIVEN_RANGE,ORIGINAL,57,0
GCD_ELEMENTS_GIVEN_RANGE,ORIGINAL,22,1
GCD_ELEMENTS_GIVEN_RANGE,ORIGINAL,17,2
GCD_ELEMENTS_GIVEN_RANGE,ORIGINAL,74,3
GCD_ELEMENTS_GIVEN_RANGE,ORIGINAL,1,4
GCD_ELEMENTS_GIVEN_RANGE,ORIGINAL,1,5
GCD_ELEMENTS_GIVEN_RANGE,ORIGINAL,1,6
GCD_ELEMENTS_GIVEN_RANGE,ORIGINAL,1,7
GCD_ELEMENTS_GIVEN_RANGE,ORIGINAL,1,8
GCD_ELEMENTS_GIVEN_RANGE,ORIGINAL,1,9
FIND_NUMBER_ENDLESS_POINTS,ORIGINAL,1,0
FIND_NUMBER_ENDLESS_POINTS,ORIGINAL,0,1
FIND_NUMBER_ENDLESS_POINTS,ORIGINAL,0,2
FIND_NUMBER_ENDLESS_POINTS,ORIGINAL,5,3
FIND_NUMBER_ENDLESS_POINTS,ORIGINAL,15,4
FIND_NUMBER_ENDLESS_POINTS,ORIGINAL,0,5
FIND_NUMBER_ENDLESS_POINTS,ORIGINAL,11,6
FIND_NUMBER_ENDLESS_POINTS,ORIGINAL,2,7
FIND_NUMBER_ENDLESS_POINTS,ORIGINAL,0,8
FIND_NUMBER_ENDLESS_POINTS,ORIGINAL,3,9
FIND_WHETHER_A_GIVEN_NUMBER_IS_A_POWER_OF_4_OR_NOT_2,ORIGINAL,true,0
FIND_WHETHER_A_GIVEN_NUMBER_IS_A_POWER_OF_4_OR_NOT_2,ORIGINAL,true,1
FIND_WHETHER_A_GIVEN_NUMBER_IS_A_POWER_OF_4_OR_NOT_2,ORIGINAL,true,2
FIND_WHETHER_A_GIVEN_NUMBER_IS_A_POWER_OF_4_OR_NOT_2,ORIGINAL,false,3
FIND_WHETHER_A_GIVEN_NUMBER_IS_A_POWER_OF_4_OR_NOT_2,ORIGINAL,false,4
FIND_WHETHER_A_GIVEN_NUMBER_IS_A_POWER_OF_4_OR_NOT_2,ORIGINAL,true,5
FIND_WHETHER_A_GIVEN_NUMBER_IS_A_POWER_OF_4_OR_NOT_2,ORIGINAL,false,6
FIND_WHETHER_A_GIVEN_NUMBER_IS_A_POWER_OF_4_OR_NOT_2,ORIGINAL,false,7
FIND_WHETHER_A_GIVEN_NUMBER_IS_A_POWER_OF_4_OR_NOT_2,ORIGINAL,false,8
FIND_WHETHER_A_GIVEN_NUMBER_IS_A_POWER_OF_4_OR_NOT_2,ORIGINAL,false,9
FIND_SUM_EVEN_INDEX_BINOMIAL_COEFFICIENTS_1,ORIGINAL,8388608,0
FIND_SUM_EVEN_INDEX_BINOMIAL_COEFFICIENTS_1,ORIGINAL,134217728,1
FIND_SUM_EVEN_INDEX_BINOMIAL_COEFFICIENTS_1,ORIGINAL,8,2
FIND_SUM_EVEN_INDEX_BINOMIAL_COEFFICIENTS_1,ORIGINAL,8388608,3
FIND_SUM_EVEN_INDEX_BINOMIAL_COEFFICIENTS_1,ORIGINAL,128,4
FIND_SUM_EVEN_INDEX_BINOMIAL_COEFFICIENTS_1,ORIGINAL,536870912,5
FIND_SUM_EVEN_INDEX_BINOMIAL_COEFFICIENTS_1,ORIGINAL,32768,6
FIND_SUM_EVEN_INDEX_BINOMIAL_COEFFICIENTS_1,ORIGINAL,-2147483648,7
FIND_SUM_EVEN_INDEX_BINOMIAL_COEFFICIENTS_1,ORIGINAL,4096,8
FIND_SUM_EVEN_INDEX_BINOMIAL_COEFFICIENTS_1,ORIGINAL,262144,9
EFFICIENTLY_FIND_FIRST_REPEATED_CHARACTER_STRING_WITHOUT_USING_ADDITIONAL_DATA_STRUCTURE_ONE_TRAVERSAL,ORIGINAL,3,0
EFFICIENTLY_FIND_FIRST_REPEATED_CHARACTER_STRING_WITHOUT_USING_ADDITIONAL_DATA_STRUCTURE_ONE_TRAVERSAL,ORIGINAL,6,1
EFFICIENTLY_FIND_FIRST_REPEATED_CHARACTER_STRING_WITHOUT_USING_ADDITIONAL_DATA_STRUCTURE_ONE_TRAVERSAL,ORIGINAL,1,2
EFFICIENTLY_FIND_FIRST_REPEATED_CHARACTER_STRING_WITHOUT_USING_ADDITIONAL_DATA_STRUCTURE_ONE_TRAVERSAL,ORIGINAL,-1,3
EFFICIENTLY_FIND_FIRST_REPEATED_CHARACTER_STRING_WITHOUT_USING_ADDITIONAL_DATA_STRUCTURE_ONE_TRAVERSAL,ORIGINAL,3,4
EFFICIENTLY_FIND_FIRST_REPEATED_CHARACTER_STRING_WITHOUT_USING_ADDITIONAL_DATA_STRUCTURE_ONE_TRAVERSAL,ORIGINAL,2,5
EFFICIENTLY_FIND_FIRST_REPEATED_CHARACTER_STRING_WITHOUT_USING_ADDITIONAL_DATA_STRUCTURE_ONE_TRAVERSAL,ORIGINAL,3,6
EFFICIENTLY_FIND_FIRST_REPEATED_CHARACTER_STRING_WITHOUT_USING_ADDITIONAL_DATA_STRUCTURE_ONE_TRAVERSAL,ORIGINAL,5,7
EFFICIENTLY_FIND_FIRST_REPEATED_CHARACTER_STRING_WITHOUT_USING_ADDITIONAL_DATA_STRUCTURE_ONE_TRAVERSAL,ORIGINAL,2,8
EFFICIENTLY_FIND_FIRST_REPEATED_CHARACTER_STRING_WITHOUT_USING_ADDITIONAL_DATA_STRUCTURE_ONE_TRAVERSAL,ORIGINAL,5,9
COUNT_OFDIFFERENT_WAYS_EXPRESS_N_SUM_1_3_4,ORIGINAL,821223649,0
COUNT_OFDIFFERENT_WAYS_EXPRESS_N_SUM_1_3_4,ORIGINAL,40,1
COUNT_OFDIFFERENT_WAYS_EXPRESS_N_SUM_1_3_4,ORIGINAL,4895,2
COUNT_OFDIFFERENT_WAYS_EXPRESS_N_SUM_1_3_4,ORIGINAL,64,3
COUNT_OFDIFFERENT_WAYS_EXPRESS_N_SUM_1_3_4,ORIGINAL,-2039319303,4
COUNT_OFDIFFERENT_WAYS_EXPRESS_N_SUM_1_3_4,ORIGINAL,1256787968,5
COUNT_OFDIFFERENT_WAYS_EXPRESS_N_SUM_1_3_4,ORIGINAL,-1981753088,6
COUNT_OFDIFFERENT_WAYS_EXPRESS_N_SUM_1_3_4,ORIGINAL,-68678696,7
COUNT_OFDIFFERENT_WAYS_EXPRESS_N_SUM_1_3_4,ORIGINAL,-68678696,8
COUNT_OFDIFFERENT_WAYS_EXPRESS_N_SUM_1_3_4,ORIGINAL,517575233,9
HIGHWAY_BILLBOARD_PROBLEM,ORIGINAL,2,0
HIGHWAY_BILLBOARD_PROBLEM,ORIGINAL,0,1
HIGHWAY_BILLBOARD_PROBLEM,ORIGINAL,0,2
HIGHWAY_BILLBOARD_PROBLEM,ORIGINAL,0,3
HIGHWAY_BILLBOARD_PROBLEM,ORIGINAL,0,4
HIGHWAY_BILLBOARD_PROBLEM,ORIGINAL,0,5
HIGHWAY_BILLBOARD_PROBLEM,ORIGINAL,0,6
HIGHWAY_BILLBOARD_PROBLEM,ORIGINAL,0,7
HIGHWAY_BILLBOARD_PROBLEM,ORIGINAL,0,8
HIGHWAY_BILLBOARD_PROBLEM,ORIGINAL,0,9
PROGRAM_CHECK_ISBN,ORIGINAL,true,0
PROGRAM_CHECK_ISBN,ORIGINAL,false,1
PROGRAM_CHECK_ISBN,ORIGINAL,true,2
PROGRAM_CHECK_ISBN,ORIGINAL,true,3
PROGRAM_CHECK_ISBN,ORIGINAL,false,4
PROGRAM_CHECK_ISBN,ORIGINAL,false,5
PROGRAM_CHECK_ISBN,ORIGINAL,false,6
PROGRAM_CHECK_ISBN,ORIGINAL,true,7
PROGRAM_CHECK_ISBN,ORIGINAL,true,8
PROGRAM_CHECK_ISBN,ORIGINAL,false,9
COUNT_DISTINCT_NON_NEGATIVE_PAIRS_X_Y_SATISFY_INEQUALITY_XX_YY_N_2_1,ORIGINAL,64,0
COUNT_DISTINCT_NON_NEGATIVE_PAIRS_X_Y_SATISFY_INEQUALITY_XX_YY_N_2_1,ORIGINAL,69,1
COUNT_DISTINCT_NON_NEGATIVE_PAIRS_X_Y_SATISFY_INEQUALITY_XX_YY_N_2_1,ORIGINAL,83,2
COUNT_DISTINCT_NON_NEGATIVE_PAIRS_X_Y_SATISFY_INEQUALITY_XX_YY_N_2_1,ORIGINAL,30,3
COUNT_DISTINCT_NON_NEGATIVE_PAIRS_X_Y_SATISFY_INEQUALITY_XX_YY_N_2_1,ORIGINAL,41,4
COUNT_DISTINCT_NON_NEGATIVE_PAIRS_X_Y_SATISFY_INEQUALITY_XX_YY_N_2_1,ORIGINAL,37,5
COUNT_DISTINCT_NON_NEGATIVE_PAIRS_X_Y_SATISFY_INEQUALITY_XX_YY_N_2_1,ORIGINAL,71,6
COUNT_DISTINCT_NON_NEGATIVE_PAIRS_X_Y_SATISFY_INEQUALITY_XX_YY_N_2_1,ORIGINAL,17,7
COUNT_DISTINCT_NON_NEGATIVE_PAIRS_X_Y_SATISFY_INEQUALITY_XX_YY_N_2_1,ORIGINAL,71,8
COUNT_DISTINCT_NON_NEGATIVE_PAIRS_X_Y_SATISFY_INEQUALITY_XX_YY_N_2_1,ORIGINAL,86,9
NUMBER_DIGITS_PRODUCT_TWO_NUMBERS_1,ORIGINAL,4,0
NUMBER_DIGITS_PRODUCT_TWO_NUMBERS_1,ORIGINAL,4,1
NUMBER_DIGITS_PRODUCT_TWO_NUMBERS_1,ORIGINAL,4,2
NUMBER_DIGITS_PRODUCT_TWO_NUMBERS_1,ORIGINAL,4,3
NUMBER_DIGITS_PRODUCT_TWO_NUMBERS_1,ORIGINAL,4,4
NUMBER_DIGITS_PRODUCT_TWO_NUMBERS_1,ORIGINAL,4,5
NUMBER_DIGITS_PRODUCT_TWO_NUMBERS_1,ORIGINAL,4,6
NUMBER_DIGITS_PRODUCT_TWO_NUMBERS_1,ORIGINAL,4,7
NUMBER_DIGITS_PRODUCT_TWO_NUMBERS_1,ORIGINAL,3,8
NUMBER_DIGITS_PRODUCT_TWO_NUMBERS_1,ORIGINAL,4,9
COUNT_SUM_OF_DIGITS_IN_NUMBERS_FROM_1_TO_N,ORIGINAL,165,0
COUNT_SUM_OF_DIGITS_IN_NUMBERS_FROM_1_TO_N,ORIGINAL,865,1
COUNT_SUM_OF_DIGITS_IN_NUMBERS_FROM_1_TO_N,ORIGINAL,540,2
COUNT_SUM_OF_DIGITS_IN_NUMBERS_FROM_1_TO_N,ORIGINAL,667,3
COUNT_SUM_OF_DIGITS_IN_NUMBERS_FROM_1_TO_N,ORIGINAL,525,4
COUNT_SUM_OF_DIGITS_IN_NUMBERS_FROM_1_TO_N,ORIGINAL,168,5
COUNT_SUM_OF_DIGITS_IN_NUMBERS_FROM_1_TO_N,ORIGINAL,667,6
COUNT_SUM_OF_DIGITS_IN_NUMBERS_FROM_1_TO_N,ORIGINAL,177,7
COUNT_SUM_OF_DIGITS_IN_NUMBERS_FROM_1_TO_N,ORIGINAL,609,8
COUNT_SUM_OF_DIGITS_IN_NUMBERS_FROM_1_TO_N,ORIGINAL,240,9
FIND_FIRST_NATURAL_NUMBER_WHOSE_FACTORIAL_DIVISIBLE_X,ORIGINAL,34,0
FIND_FIRST_NATURAL_NUMBER_WHOSE_FACTORIAL_DIVISIBLE_X,ORIGINAL,21,1
FIND_FIRST_NATURAL_NUMBER_WHOSE_FACTORIAL_DIVISIBLE_X,ORIGINAL,34,2
FIND_FIRST_NATURAL_NUMBER_WHOSE_FACTORIAL_DIVISIBLE_X,ORIGINAL,34,3
FIND_FIRST_NATURAL_NUMBER_WHOSE_FACTORIAL_DIVISIBLE_X,ORIGINAL,34,4
FIND_FIRST_NATURAL_NUMBER_WHOSE_FACTORIAL_DIVISIBLE_X,ORIGINAL,5,5
FIND_FIRST_NATURAL_NUMBER_WHOSE_FACTORIAL_DIVISIBLE_X,ORIGINAL,6,6
FIND_FIRST_NATURAL_NUMBER_WHOSE_FACTORIAL_DIVISIBLE_X,ORIGINAL,34,7
FIND_FIRST_NATURAL_NUMBER_WHOSE_FACTORIAL_DIVISIBLE_X,ORIGINAL,34,8
FIND_FIRST_NATURAL_NUMBER_WHOSE_FACTORIAL_DIVISIBLE_X,ORIGINAL,34,9
FIND_A_TRIPLET_THAT_SUM_TO_A_GIVEN_VALUE,ORIGINAL,false,0
FIND_A_TRIPLET_THAT_SUM_TO_A_GIVEN_VALUE,ORIGINAL,true,1
FIND_A_TRIPLET_THAT_SUM_TO_A_GIVEN_VALUE,ORIGINAL,false,2
FIND_A_TRIPLET_THAT_SUM_TO_A_GIVEN_VALUE,ORIGINAL,true,3
FIND_A_TRIPLET_THAT_SUM_TO_A_GIVEN_VALUE,ORIGINAL,false,4
FIND_A_TRIPLET_THAT_SUM_TO_A_GIVEN_VALUE,ORIGINAL,false,5
FIND_A_TRIPLET_THAT_SUM_TO_A_GIVEN_VALUE,ORIGINAL,false,6
FIND_A_TRIPLET_THAT_SUM_TO_A_GIVEN_VALUE,ORIGINAL,true,7
FIND_A_TRIPLET_THAT_SUM_TO_A_GIVEN_VALUE,ORIGINAL,false,8
FIND_A_TRIPLET_THAT_SUM_TO_A_GIVEN_VALUE,ORIGINAL,false,9
CHECK_LARGE_NUMBER_DIVISIBLE_4_NOT,ORIGINAL,true,0
CHECK_LARGE_NUMBER_DIVISIBLE_4_NOT,ORIGINAL,false,1
CHECK_LARGE_NUMBER_DIVISIBLE_4_NOT,ORIGINAL,false,2
CHECK_LARGE_NUMBER_DIVISIBLE_4_NOT,ORIGINAL,false,3
CHECK_LARGE_NUMBER_DIVISIBLE_4_NOT,ORIGINAL,true,4
CHECK_LARGE_NUMBER_DIVISIBLE_4_NOT,ORIGINAL,true,5
CHECK_LARGE_NUMBER_DIVISIBLE_4_NOT,ORIGINAL,false,6
CHECK_LARGE_NUMBER_DIVISIBLE_4_NOT,ORIGINAL,true,7
CHECK_LARGE_NUMBER_DIVISIBLE_4_NOT,ORIGINAL,false,8
CHECK_LARGE_NUMBER_DIVISIBLE_4_NOT,ORIGINAL,true,9
DOUBLE_FACTORIAL_1,ORIGINAL,0,0
DOUBLE_FACTORIAL_1,ORIGINAL,-809500672,1
DOUBLE_FACTORIAL_1,ORIGINAL,3,2
DOUBLE_FACTORIAL_1,ORIGINAL,145227776,3
DOUBLE_FACTORIAL_1,ORIGINAL,-2007602641,4
DOUBLE_FACTORIAL_1,ORIGINAL,2,5
DOUBLE_FACTORIAL_1,ORIGINAL,0,6
DOUBLE_FACTORIAL_1,ORIGINAL,-1409286144,7
DOUBLE_FACTORIAL_1,ORIGINAL,0,8
DOUBLE_FACTORIAL_1,ORIGINAL,2,9
CHECK_WHETHER_TWO_STRINGS_ARE_ANAGRAM_OF_EACH_OTHER,ORIGINAL,true,0
CHECK_WHETHER_TWO_STRINGS_ARE_ANAGRAM_OF_EACH_OTHER,ORIGINAL,true,1
CHECK_WHETHER_TWO_STRINGS_ARE_ANAGRAM_OF_EACH_OTHER,ORIGINAL,false,2
CHECK_WHETHER_TWO_STRINGS_ARE_ANAGRAM_OF_EACH_OTHER,ORIGINAL,true,3
CHECK_WHETHER_TWO_STRINGS_ARE_ANAGRAM_OF_EACH_OTHER,ORIGINAL,false,4
CHECK_WHETHER_TWO_STRINGS_ARE_ANAGRAM_OF_EACH_OTHER,ORIGINAL,false,5
CHECK_WHETHER_TWO_STRINGS_ARE_ANAGRAM_OF_EACH_OTHER,ORIGINAL,false,6
CHECK_WHETHER_TWO_STRINGS_ARE_ANAGRAM_OF_EACH_OTHER,ORIGINAL,false,7
CHECK_WHETHER_TWO_STRINGS_ARE_ANAGRAM_OF_EACH_OTHER,ORIGINAL,false,8
CHECK_WHETHER_TWO_STRINGS_ARE_ANAGRAM_OF_EACH_OTHER,ORIGINAL,false,9
SMALLEST_POWER_OF_2_GREATER_THAN_OR_EQUAL_TO_N_1,ORIGINAL,32,0
SMALLEST_POWER_OF_2_GREATER_THAN_OR_EQUAL_TO_N_1,ORIGINAL,128,1
SMALLEST_POWER_OF_2_GREATER_THAN_OR_EQUAL_TO_N_1,ORIGINAL,128,2
SMALLEST_POWER_OF_2_GREATER_THAN_OR_EQUAL_TO_N_1,ORIGINAL,128,3
SMALLEST_POWER_OF_2_GREATER_THAN_OR_EQUAL_TO_N_1,ORIGINAL,64,4
