class,mutant,result,index
NUMBER_WAYS_NODE_MAKE_LOOP_SIZE_K_UNDIRECTED_COMPLETE_CONNECTED_GRAPH_N_NODES,ORIGINAL,EXCEPTION,1
NUMBER_WAYS_NODE_MAKE_LOOP_SIZE_K_UNDIRECTED_COMPLETE_CONNECTED_GRAPH_N_NODES,ORIGINAL,EXCEPTION,2
NUMBER_WAYS_NODE_MAKE_LOOP_SIZE_K_UNDIRECTED_COMPLETE_CONNECTED_GRAPH_N_NODES,ORIGINAL,EXCEPTION,3
NUMBER_WAYS_NODE_MAKE_LOOP_SIZE_K_UNDIRECTED_COMPLETE_CONNECTED_GRAPH_N_NODES,ORIGINAL,EXCEPTION,4
NUMBER_WAYS_NODE_MAKE_LOOP_SIZE_K_UNDIRECTED_COMPLETE_CONNECTED_GRAPH_N_NODES,ORIGINAL,EXCEPTION,5
NUMBER_WAYS_NODE_MAKE_LOOP_SIZE_K_UNDIRECTED_COMPLETE_CONNECTED_GRAPH_N_NODES,ORIGINAL,EXCEPTION,6
NUMBER_WAYS_NODE_MAKE_LOOP_SIZE_K_UNDIRECTED_COMPLETE_CONNECTED_GRAPH_N_NODES,ORIGINAL,EXCEPTION,7
NUMBER_WAYS_NODE_MAKE_LOOP_SIZE_K_UNDIRECTED_COMPLETE_CONNECTED_GRAPH_N_NODES,ORIGINAL,EXCEPTION,8
NUMBER_WAYS_NODE_MAKE_LOOP_SIZE_K_UNDIRECTED_COMPLETE_CONNECTED_GRAPH_N_NODES,ORIGINAL,EXCEPTION,9
DECIMAL_REPRESENTATION_GIVEN_BINARY_STRING_DIVISIBLE_10_NOT,ORIGINAL,EXCEPTION,0
DECIMAL_REPRESENTATION_GIVEN_BINARY_STRING_DIVISIBLE_10_NOT,ORIGINAL,EXCEPTION,1
DECIMAL_REPRESENTATION_GIVEN_BINARY_STRING_DIVISIBLE_10_NOT,ORIGINAL,EXCEPTION,2
DECIMAL_REPRESENTATION_GIVEN_BINARY_STRING_DIVISIBLE_10_NOT,ORIGINAL,EXCEPTION,3
DECIMAL_REPRESENTATION_GIVEN_BINARY_STRING_DIVISIBLE_10_NOT,ORIGINAL,EXCEPTION,4
DECIMAL_REPRESENTATION_GIVEN_BINARY_STRING_DIVISIBLE_10_NOT,ORIGINAL,EXCEPTION,5
DECIMAL_REPRESENTATION_GIVEN_BINARY_STRING_DIVISIBLE_10_NOT,ORIGINAL,EXCEPTION,6
DECIMAL_REPRESENTATION_GIVEN_BINARY_STRING_DIVISIBLE_10_NOT,ORIGINAL,EXCEPTION,7
DECIMAL_REPRESENTATION_GIVEN_BINARY_STRING_DIVISIBLE_10_NOT,ORIGINAL,EXCEPTION,8
DECIMAL_REPRESENTATION_GIVEN_BINARY_STRING_DIVISIBLE_10_NOT,ORIGINAL,EXCEPTION,9
COUNT_DISTINCT_NON_NEGATIVE_PAIRS_X_Y_SATISFY_INEQUALITY_XX_YY_N_2_1,ORIGINAL,64,0
COUNT_DISTINCT_NON_NEGATIVE_PAIRS_X_Y_SATISFY_INEQUALITY_XX_YY_N_2_1,ORIGINAL,69,1
COUNT_DISTINCT_NON_NEGATIVE_PAIRS_X_Y_SATISFY_INEQUALITY_XX_YY_N_2_1,ORIGINAL,83,2
COUNT_DISTINCT_NON_NEGATIVE_PAIRS_X_Y_SATISFY_INEQUALITY_XX_YY_N_2_1,ORIGINAL,30,3
COUNT_DISTINCT_NON_NEGATIVE_PAIRS_X_Y_SATISFY_INEQUALITY_XX_YY_N_2_1,ORIGINAL,41,4
COUNT_DISTINCT_NON_NEGATIVE_PAIRS_X_Y_SATISFY_INEQUALITY_XX_YY_N_2_1,ORIGINAL,37,5
COUNT_DISTINCT_NON_NEGATIVE_PAIRS_X_Y_SATISFY_INEQUALITY_XX_YY_N_2_1,ORIGINAL,71,6
COUNT_DISTINCT_NON_NEGATIVE_PAIRS_X_Y_SATISFY_INEQUALITY_XX_YY_N_2_1,ORIGINAL,17,7
COUNT_DISTINCT_NON_NEGATIVE_PAIRS_X_Y_SATISFY_INEQUALITY_XX_YY_N_2_1,ORIGINAL,71,8
COUNT_DISTINCT_NON_NEGATIVE_PAIRS_X_Y_SATISFY_INEQUALITY_XX_YY_N_2_1,ORIGINAL,86,9
FIND_THE_ELEMENT_THAT_APPEARS_ONCE,ORIGINAL,72,0
FIND_THE_ELEMENT_THAT_APPEARS_ONCE,ORIGINAL,-28,1
FIND_THE_ELEMENT_THAT_APPEARS_ONCE,ORIGINAL,1,2
FIND_THE_ELEMENT_THAT_APPEARS_ONCE,ORIGINAL,25,3
FIND_THE_ELEMENT_THAT_APPEARS_ONCE,ORIGINAL,104,4
FIND_THE_ELEMENT_THAT_APPEARS_ONCE,ORIGINAL,0,5
FIND_THE_ELEMENT_THAT_APPEARS_ONCE,ORIGINAL,10,6
FIND_THE_ELEMENT_THAT_APPEARS_ONCE,ORIGINAL,34,7
FIND_THE_ELEMENT_THAT_APPEARS_ONCE,ORIGINAL,0,8
FIND_THE_ELEMENT_THAT_APPEARS_ONCE,ORIGINAL,1,9
COUNT_SET_BITS_IN_AN_INTEGER_3,ORIGINAL,2,0
COUNT_SET_BITS_IN_AN_INTEGER_3,ORIGINAL,4,1
COUNT_SET_BITS_IN_AN_INTEGER_3,ORIGINAL,4,2
COUNT_SET_BITS_IN_AN_INTEGER_3,ORIGINAL,3,3
COUNT_SET_BITS_IN_AN_INTEGER_3,ORIGINAL,4,4
COUNT_SET_BITS_IN_AN_INTEGER_3,ORIGINAL,4,5
COUNT_SET_BITS_IN_AN_INTEGER_3,ORIGINAL,4,6
COUNT_SET_BITS_IN_AN_INTEGER_3,ORIGINAL,4,7
COUNT_SET_BITS_IN_AN_INTEGER_3,ORIGINAL,4,8
COUNT_SET_BITS_IN_AN_INTEGER_3,ORIGINAL,5,9
COUNT_POSSIBLE_DECODINGS_GIVEN_DIGIT_SEQUENCE_1,ORIGINAL,EXCEPTION,0
COUNT_POSSIBLE_DECODINGS_GIVEN_DIGIT_SEQUENCE_1,ORIGINAL,EXCEPTION,1
COUNT_POSSIBLE_DECODINGS_GIVEN_DIGIT_SEQUENCE_1,ORIGINAL,EXCEPTION,2
COUNT_POSSIBLE_DECODINGS_GIVEN_DIGIT_SEQUENCE_1,ORIGINAL,EXCEPTION,3
COUNT_POSSIBLE_DECODINGS_GIVEN_DIGIT_SEQUENCE_1,ORIGINAL,EXCEPTION,4
COUNT_POSSIBLE_DECODINGS_GIVEN_DIGIT_SEQUENCE_1,ORIGINAL,EXCEPTION,5
COUNT_POSSIBLE_DECODINGS_GIVEN_DIGIT_SEQUENCE_1,ORIGINAL,EXCEPTION,6
COUNT_POSSIBLE_DECODINGS_GIVEN_DIGIT_SEQUENCE_1,ORIGINAL,EXCEPTION,7
COUNT_POSSIBLE_DECODINGS_GIVEN_DIGIT_SEQUENCE_1,ORIGINAL,EXCEPTION,8
COUNT_POSSIBLE_DECODINGS_GIVEN_DIGIT_SEQUENCE_1,ORIGINAL,EXCEPTION,9
MINIMUM_COST_CUT_BOARD_SQUARES,ORIGINAL,EXCEPTION,0
MINIMUM_COST_CUT_BOARD_SQUARES,ORIGINAL,EXCEPTION,1
MINIMUM_COST_CUT_BOARD_SQUARES,ORIGINAL,EXCEPTION,2
MINIMUM_COST_CUT_BOARD_SQUARES,ORIGINAL,EXCEPTION,3
MINIMUM_COST_CUT_BOARD_SQUARES,ORIGINAL,EXCEPTION,4
MINIMUM_COST_CUT_BOARD_SQUARES,ORIGINAL,EXCEPTION,5
MINIMUM_COST_CUT_BOARD_SQUARES,ORIGINAL,EXCEPTION,6
MINIMUM_COST_CUT_BOARD_SQUARES,ORIGINAL,EXCEPTION,7
MINIMUM_COST_CUT_BOARD_SQUARES,ORIGINAL,EXCEPTION,8
MINIMUM_COST_CUT_BOARD_SQUARES,ORIGINAL,EXCEPTION,9
SEARCHING_ARRAY_ADJACENT_DIFFER_K,ORIGINAL,EXCEPTION,0
SEARCHING_ARRAY_ADJACENT_DIFFER_K,ORIGINAL,EXCEPTION,1
SEARCHING_ARRAY_ADJACENT_DIFFER_K,ORIGINAL,EXCEPTION,2
SEARCHING_ARRAY_ADJACENT_DIFFER_K,ORIGINAL,EXCEPTION,3
SEARCHING_ARRAY_ADJACENT_DIFFER_K,ORIGINAL,EXCEPTION,4
SEARCHING_ARRAY_ADJACENT_DIFFER_K,ORIGINAL,EXCEPTION,5
SEARCHING_ARRAY_ADJACENT_DIFFER_K,ORIGINAL,EXCEPTION,6
SEARCHING_ARRAY_ADJACENT_DIFFER_K,ORIGINAL,EXCEPTION,7
SEARCHING_ARRAY_ADJACENT_DIFFER_K,ORIGINAL,EXCEPTION,8
SEARCHING_ARRAY_ADJACENT_DIFFER_K,ORIGINAL,0,9
MINIMUM_ROTATIONS_REQUIRED_GET_STRING,ORIGINAL,EXCEPTION,0
MINIMUM_ROTATIONS_REQUIRED_GET_STRING,ORIGINAL,EXCEPTION,1
MINIMUM_ROTATIONS_REQUIRED_GET_STRING,ORIGINAL,EXCEPTION,2
MINIMUM_ROTATIONS_REQUIRED_GET_STRING,ORIGINAL,EXCEPTION,3
MINIMUM_ROTATIONS_REQUIRED_GET_STRING,ORIGINAL,EXCEPTION,4
MINIMUM_ROTATIONS_REQUIRED_GET_STRING,ORIGINAL,EXCEPTION,5
MINIMUM_ROTATIONS_REQUIRED_GET_STRING,ORIGINAL,EXCEPTION,6
MINIMUM_ROTATIONS_REQUIRED_GET_STRING,ORIGINAL,EXCEPTION,7
MINIMUM_ROTATIONS_REQUIRED_GET_STRING,ORIGINAL,EXCEPTION,8
MINIMUM_ROTATIONS_REQUIRED_GET_STRING,ORIGINAL,EXCEPTION,9
FIND_INDEX_GIVEN_FIBONACCI_NUMBER_CONSTANT_TIME,ORIGINAL,5,0
FIND_INDEX_GIVEN_FIBONACCI_NUMBER_CONSTANT_TIME,ORIGINAL,8,1
FIND_INDEX_GIVEN_FIBONACCI_NUMBER_CONSTANT_TIME,ORIGINAL,6,2
FIND_INDEX_GIVEN_FIBONACCI_NUMBER_CONSTANT_TIME,ORIGINAL,12,3
FIND_INDEX_GIVEN_FIBONACCI_NUMBER_CONSTANT_TIME,ORIGINAL,11,4
FIND_INDEX_GIVEN_FIBONACCI_NUMBER_CONSTANT_TIME,ORIGINAL,11,5
FIND_INDEX_GIVEN_FIBONACCI_NUMBER_CONSTANT_TIME,ORIGINAL,11,6
FIND_INDEX_GIVEN_FIBONACCI_NUMBER_CONSTANT_TIME,ORIGINAL,12,7
FIND_INDEX_GIVEN_FIBONACCI_NUMBER_CONSTANT_TIME,ORIGINAL,11,8
FIND_INDEX_GIVEN_FIBONACCI_NUMBER_CONSTANT_TIME,ORIGINAL,8,9
SEARCH_INSERT_AND_DELETE_IN_A_SORTED_ARRAY,ORIGINAL,-1,0
SEARCH_INSERT_AND_DELETE_IN_A_SORTED_ARRAY,ORIGINAL,-1,1
SEARCH_INSERT_AND_DELETE_IN_A_SORTED_ARRAY,ORIGINAL,-1,2
SEARCH_INSERT_AND_DELETE_IN_A_SORTED_ARRAY,ORIGINAL,-1,3
SEARCH_INSERT_AND_DELETE_IN_A_SORTED_ARRAY,ORIGINAL,-1,4
SEARCH_INSERT_AND_DELETE_IN_A_SORTED_ARRAY,ORIGINAL,-1,5
SEARCH_INSERT_AND_DELETE_IN_A_SORTED_ARRAY,ORIGINAL,-1,6
SEARCH_INSERT_AND_DELETE_IN_A_SORTED_ARRAY,ORIGINAL,-1,7
SEARCH_INSERT_AND_DELETE_IN_A_SORTED_ARRAY,ORIGINAL,-1,8
SEARCH_INSERT_AND_DELETE_IN_A_SORTED_ARRAY,ORIGINAL,-1,9
FIND_SUM_MODULO_K_FIRST_N_NATURAL_NUMBER_1,ORIGINAL,820,0
FIND_SUM_MODULO_K_FIRST_N_NATURAL_NUMBER_1,ORIGINAL,1081,1
FIND_SUM_MODULO_K_FIRST_N_NATURAL_NUMBER_1,ORIGINAL,913,2
FIND_SUM_MODULO_K_FIRST_N_NATURAL_NUMBER_1,ORIGINAL,0,3
FIND_SUM_MODULO_K_FIRST_N_NATURAL_NUMBER_1,ORIGINAL,2146,4
FIND_SUM_MODULO_K_FIRST_N_NATURAL_NUMBER_1,ORIGINAL,920,5
FIND_SUM_MODULO_K_FIRST_N_NATURAL_NUMBER_1,ORIGINAL,1158,6
FIND_SUM_MODULO_K_FIRST_N_NATURAL_NUMBER_1,ORIGINAL,1891,7
FIND_SUM_MODULO_K_FIRST_N_NATURAL_NUMBER_1,ORIGINAL,1921,8
FIND_SUM_MODULO_K_FIRST_N_NATURAL_NUMBER_1,ORIGINAL,1171,9
FIND_MINIMUM_ELEMENT_IN_A_SORTED_AND_ROTATED_ARRAY,ORIGINAL,68,0
FIND_MINIMUM_ELEMENT_IN_A_SORTED_AND_ROTATED_ARRAY,ORIGINAL,88,1
FIND_MINIMUM_ELEMENT_IN_A_SORTED_AND_ROTATED_ARRAY,ORIGINAL,0,2
FIND_MINIMUM_ELEMENT_IN_A_SORTED_AND_ROTATED_ARRAY,ORIGINAL,26,3
FIND_MINIMUM_ELEMENT_IN_A_SORTED_AND_ROTATED_ARRAY,ORIGINAL,46,4
FIND_MINIMUM_ELEMENT_IN_A_SORTED_AND_ROTATED_ARRAY,ORIGINAL,1,5
FIND_MINIMUM_ELEMENT_IN_A_SORTED_AND_ROTATED_ARRAY,ORIGINAL,81,6
FIND_MINIMUM_ELEMENT_IN_A_SORTED_AND_ROTATED_ARRAY,ORIGINAL,4,7
FIND_MINIMUM_ELEMENT_IN_A_SORTED_AND_ROTATED_ARRAY,ORIGINAL,1,8
FIND_MINIMUM_ELEMENT_IN_A_SORTED_AND_ROTATED_ARRAY,ORIGINAL,3,9
FIND_MAXIMUM_AVERAGE_SUBARRAY_OF_K_LENGTH_1,ORIGINAL,1,0
FIND_MAXIMUM_AVERAGE_SUBARRAY_OF_K_LENGTH_1,ORIGINAL,-1,1
FIND_MAXIMUM_AVERAGE_SUBARRAY_OF_K_LENGTH_1,ORIGINAL,-1,2
FIND_MAXIMUM_AVERAGE_SUBARRAY_OF_K_LENGTH_1,ORIGINAL,0,3
FIND_MAXIMUM_AVERAGE_SUBARRAY_OF_K_LENGTH_1,ORIGINAL,-1,4
FIND_MAXIMUM_AVERAGE_SUBARRAY_OF_K_LENGTH_1,ORIGINAL,-1,5
FIND_MAXIMUM_AVERAGE_SUBARRAY_OF_K_LENGTH_1,ORIGINAL,-1,6
FIND_MAXIMUM_AVERAGE_SUBARRAY_OF_K_LENGTH_1,ORIGINAL,-1,7
FIND_MAXIMUM_AVERAGE_SUBARRAY_OF_K_LENGTH_1,ORIGINAL,5,8
FIND_MAXIMUM_AVERAGE_SUBARRAY_OF_K_LENGTH_1,ORIGINAL,4,9
FIND_INDEX_OF_AN_EXTRA_ELEMENT_PRESENT_IN_ONE_SORTED_ARRAY,ORIGINAL,0,0
FIND_INDEX_OF_AN_EXTRA_ELEMENT_PRESENT_IN_ONE_SORTED_ARRAY,ORIGINAL,0,1
FIND_INDEX_OF_AN_EXTRA_ELEMENT_PRESENT_IN_ONE_SORTED_ARRAY,ORIGINAL,0,2
FIND_INDEX_OF_AN_EXTRA_ELEMENT_PRESENT_IN_ONE_SORTED_ARRAY,ORIGINAL,0,3
FIND_INDEX_OF_AN_EXTRA_ELEMENT_PRESENT_IN_ONE_SORTED_ARRAY,ORIGINAL,0,4
FIND_INDEX_OF_AN_EXTRA_ELEMENT_PRESENT_IN_ONE_SORTED_ARRAY,ORIGINAL,2,5
FIND_INDEX_OF_AN_EXTRA_ELEMENT_PRESENT_IN_ONE_SORTED_ARRAY,ORIGINAL,0,6
FIND_INDEX_OF_AN_EXTRA_ELEMENT_PRESENT_IN_ONE_SORTED_ARRAY,ORIGINAL,0,7
FIND_INDEX_OF_AN_EXTRA_ELEMENT_PRESENT_IN_ONE_SORTED_ARRAY,ORIGINAL,24,8
FIND_INDEX_OF_AN_EXTRA_ELEMENT_PRESENT_IN_ONE_SORTED_ARRAY,ORIGINAL,0,9
ADD_TWO_NUMBERS_WITHOUT_USING_ARITHMETIC_OPERATORS,ORIGINAL,EXCEPTION,0
ADD_TWO_NUMBERS_WITHOUT_USING_ARITHMETIC_OPERATORS,ORIGINAL,EXCEPTION,1
ADD_TWO_NUMBERS_WITHOUT_USING_ARITHMETIC_OPERATORS,ORIGINAL,EXCEPTION,2
ADD_TWO_NUMBERS_WITHOUT_USING_ARITHMETIC_OPERATORS,ORIGINAL,EXCEPTION,3
ADD_TWO_NUMBERS_WITHOUT_USING_ARITHMETIC_OPERATORS,ORIGINAL,EXCEPTION,4
ADD_TWO_NUMBERS_WITHOUT_USING_ARITHMETIC_OPERATORS,ORIGINAL,EXCEPTION,5
ADD_TWO_NUMBERS_WITHOUT_USING_ARITHMETIC_OPERATORS,ORIGINAL,EXCEPTION,6
ADD_TWO_NUMBERS_WITHOUT_USING_ARITHMETIC_OPERATORS,ORIGINAL,EXCEPTION,7
ADD_TWO_NUMBERS_WITHOUT_USING_ARITHMETIC_OPERATORS,ORIGINAL,EXCEPTION,8
ADD_TWO_NUMBERS_WITHOUT_USING_ARITHMETIC_OPERATORS,ORIGINAL,EXCEPTION,9
MAXIMUM_CONSECUTIVE_REPEATING_CHARACTER_STRING,ORIGINAL,EXCEPTION,0
MAXIMUM_CONSECUTIVE_REPEATING_CHARACTER_STRING,ORIGINAL,EXCEPTION,1
MAXIMUM_CONSECUTIVE_REPEATING_CHARACTER_STRING,ORIGINAL,EXCEPTION,2
MAXIMUM_CONSECUTIVE_REPEATING_CHARACTER_STRING,ORIGINAL,EXCEPTION,3
MAXIMUM_CONSECUTIVE_REPEATING_CHARACTER_STRING,ORIGINAL,EXCEPTION,4
MAXIMUM_CONSECUTIVE_REPEATING_CHARACTER_STRING,ORIGINAL,EXCEPTION,5
MAXIMUM_CONSECUTIVE_REPEATING_CHARACTER_STRING,ORIGINAL,EXCEPTION,6
MAXIMUM_CONSECUTIVE_REPEATING_CHARACTER_STRING,ORIGINAL,EXCEPTION,7
MAXIMUM_CONSECUTIVE_REPEATING_CHARACTER_STRING,ORIGINAL,EXCEPTION,8
MAXIMUM_CONSECUTIVE_REPEATING_CHARACTER_STRING,ORIGINAL,EXCEPTION,9
MINIMUM_SUM_TWO_NUMBERS_FORMED_DIGITS_ARRAY_2,ORIGINAL,EXCEPTION,0
MINIMUM_SUM_TWO_NUMBERS_FORMED_DIGITS_ARRAY_2,ORIGINAL,EXCEPTION,1
MINIMUM_SUM_TWO_NUMBERS_FORMED_DIGITS_ARRAY_2,ORIGINAL,EXCEPTION,2
MINIMUM_SUM_TWO_NUMBERS_FORMED_DIGITS_ARRAY_2,ORIGINAL,EXCEPTION,3
MINIMUM_SUM_TWO_NUMBERS_FORMED_DIGITS_ARRAY_2,ORIGINAL,EXCEPTION,4
MINIMUM_SUM_TWO_NUMBERS_FORMED_DIGITS_ARRAY_2,ORIGINAL,EXCEPTION,5
MINIMUM_SUM_TWO_NUMBERS_FORMED_DIGITS_ARRAY_2,ORIGINAL,EXCEPTION,6
MINIMUM_SUM_TWO_NUMBERS_FORMED_DIGITS_ARRAY_2,ORIGINAL,EXCEPTION,7
MINIMUM_SUM_TWO_NUMBERS_FORMED_DIGITS_ARRAY_2,ORIGINAL,EXCEPTION,8
MINIMUM_SUM_TWO_NUMBERS_FORMED_DIGITS_ARRAY_2,ORIGINAL,EXCEPTION,9
COMPUTE_N_UNDER_MODULO_P,ORIGINAL,0,0
COMPUTE_N_UNDER_MODULO_P,ORIGINAL,0,1
COMPUTE_N_UNDER_MODULO_P,ORIGINAL,0,2
COMPUTE_N_UNDER_MODULO_P,ORIGINAL,0,3
COMPUTE_N_UNDER_MODULO_P,ORIGINAL,0,4
COMPUTE_N_UNDER_MODULO_P,ORIGINAL,0,5
COMPUTE_N_UNDER_MODULO_P,ORIGINAL,0,6
COMPUTE_N_UNDER_MODULO_P,ORIGINAL,44,7
COMPUTE_N_UNDER_MODULO_P,ORIGINAL,0,8
COMPUTE_N_UNDER_MODULO_P,ORIGINAL,67,9
SMALLEST_SUM_CONTIGUOUS_SUBARRAY,ORIGINAL,EXCEPTION,0
SMALLEST_SUM_CONTIGUOUS_SUBARRAY,ORIGINAL,EXCEPTION,1
SMALLEST_SUM_CONTIGUOUS_SUBARRAY,ORIGINAL,EXCEPTION,2
SMALLEST_SUM_CONTIGUOUS_SUBARRAY,ORIGINAL,EXCEPTION,3
SMALLEST_SUM_CONTIGUOUS_SUBARRAY,ORIGINAL,EXCEPTION,4
SMALLEST_SUM_CONTIGUOUS_SUBARRAY,ORIGINAL,EXCEPTION,5
SMALLEST_SUM_CONTIGUOUS_SUBARRAY,ORIGINAL,EXCEPTION,6
SMALLEST_SUM_CONTIGUOUS_SUBARRAY,ORIGINAL,EXCEPTION,7
SMALLEST_SUM_CONTIGUOUS_SUBARRAY,ORIGINAL,EXCEPTION,8
SMALLEST_SUM_CONTIGUOUS_SUBARRAY,ORIGINAL,EXCEPTION,9
PAINTING_FENCE_ALGORITHM,ORIGINAL,725841870,0
PAINTING_FENCE_ALGORITHM,ORIGINAL,370622679,1
PAINTING_FENCE_ALGORITHM,ORIGINAL,7554776,2
PAINTING_FENCE_ALGORITHM,ORIGINAL,76740139,3
PAINTING_FENCE_ALGORITHM,ORIGINAL,647498520,4
PAINTING_FENCE_ALGORITHM,ORIGINAL,70208793,5
PAINTING_FENCE_ALGORITHM,ORIGINAL,227130467,6
PAINTING_FENCE_ALGORITHM,ORIGINAL,204618786,7
PAINTING_FENCE_ALGORITHM,ORIGINAL,797370673,8
PAINTING_FENCE_ALGORITHM,ORIGINAL,903959704,9
K_TH_LARGEST_SUM_CONTIGUOUS_SUBARRAY,ORIGINAL,EXCEPTION,0
K_TH_LARGEST_SUM_CONTIGUOUS_SUBARRAY,ORIGINAL,EXCEPTION,1
K_TH_LARGEST_SUM_CONTIGUOUS_SUBARRAY,ORIGINAL,EXCEPTION,2
K_TH_LARGEST_SUM_CONTIGUOUS_SUBARRAY,ORIGINAL,EXCEPTION,3
K_TH_LARGEST_SUM_CONTIGUOUS_SUBARRAY,ORIGINAL,EXCEPTION,4
K_TH_LARGEST_SUM_CONTIGUOUS_SUBARRAY,ORIGINAL,EXCEPTION,5
K_TH_LARGEST_SUM_CONTIGUOUS_SUBARRAY,ORIGINAL,EXCEPTION,6
K_TH_LARGEST_SUM_CONTIGUOUS_SUBARRAY,ORIGINAL,EXCEPTION,7
K_TH_LARGEST_SUM_CONTIGUOUS_SUBARRAY,ORIGINAL,EXCEPTION,8
K_TH_LARGEST_SUM_CONTIGUOUS_SUBARRAY,ORIGINAL,EXCEPTION,9
PRIMALITY_TEST_SET_5USING_LUCAS_LEHMER_SERIES,ORIGINAL,EXCEPTION,0
PRIMALITY_TEST_SET_5USING_LUCAS_LEHMER_SERIES,ORIGINAL,EXCEPTION,1
PRIMALITY_TEST_SET_5USING_LUCAS_LEHMER_SERIES,ORIGINAL,EXCEPTION,2
PRIMALITY_TEST_SET_5USING_LUCAS_LEHMER_SERIES,ORIGINAL,EXCEPTION,3
PRIMALITY_TEST_SET_5USING_LUCAS_LEHMER_SERIES,ORIGINAL,EXCEPTION,4
PRIMALITY_TEST_SET_5USING_LUCAS_LEHMER_SERIES,ORIGINAL,EXCEPTION,5
PRIMALITY_TEST_SET_5USING_LUCAS_LEHMER_SERIES,ORIGINAL,EXCEPTION,6
PRIMALITY_TEST_SET_5USING_LUCAS_LEHMER_SERIES,ORIGINAL,EXCEPTION,7
PRIMALITY_TEST_SET_5USING_LUCAS_LEHMER_SERIES,ORIGINAL,EXCEPTION,8
PRIMALITY_TEST_SET_5USING_LUCAS_LEHMER_SERIES,ORIGINAL,EXCEPTION,9
MAXIMUM_SUM_PAIRS_SPECIFIC_DIFFERENCE_1,ORIGINAL,EXCEPTION,0
MAXIMUM_SUM_PAIRS_SPECIFIC_DIFFERENCE_1,ORIGINAL,EXCEPTION,1
MAXIMUM_SUM_PAIRS_SPECIFIC_DIFFERENCE_1,ORIGINAL,EXCEPTION,2
MAXIMUM_SUM_PAIRS_SPECIFIC_DIFFERENCE_1,ORIGINAL,EXCEPTION,3
MAXIMUM_SUM_PAIRS_SPECIFIC_DIFFERENCE_1,ORIGINAL,EXCEPTION,4
MAXIMUM_SUM_PAIRS_SPECIFIC_DIFFERENCE_1,ORIGINAL,EXCEPTION,5
MAXIMUM_SUM_PAIRS_SPECIFIC_DIFFERENCE_1,ORIGINAL,EXCEPTION,6
MAXIMUM_SUM_PAIRS_SPECIFIC_DIFFERENCE_1,ORIGINAL,EXCEPTION,7
MAXIMUM_SUM_PAIRS_SPECIFIC_DIFFERENCE_1,ORIGINAL,EXCEPTION,8
MAXIMUM_SUM_PAIRS_SPECIFIC_DIFFERENCE_1,ORIGINAL,EXCEPTION,9
NEXT_POWER_OF_2_2,ORIGINAL,64,0
NEXT_POWER_OF_2_2,ORIGINAL,78,1
NEXT_POWER_OF_2_2,ORIGINAL,14,2
NEXT_POWER_OF_2_2,ORIGINAL,6,3
NEXT_POWER_OF_2_2,ORIGINAL,34,4
NEXT_POWER_OF_2_2,ORIGINAL,70,5
NEXT_POWER_OF_2_2,ORIGINAL,64,6
NEXT_POWER_OF_2_2,ORIGINAL,78,7
NEXT_POWER_OF_2_2,ORIGINAL,80,8
NEXT_POWER_OF_2_2,ORIGINAL,20,9
CHECK_GIVEN_MATRIX_SPARSE_NOT,ORIGINAL,EXCEPTION,0
CHECK_GIVEN_MATRIX_SPARSE_NOT,ORIGINAL,EXCEPTION,1
CHECK_GIVEN_MATRIX_SPARSE_NOT,ORIGINAL,EXCEPTION,2
CHECK_GIVEN_MATRIX_SPARSE_NOT,ORIGINAL,EXCEPTION,3
CHECK_GIVEN_MATRIX_SPARSE_NOT,ORIGINAL,EXCEPTION,4
CHECK_GIVEN_MATRIX_SPARSE_NOT,ORIGINAL,EXCEPTION,5
CHECK_GIVEN_MATRIX_SPARSE_NOT,ORIGINAL,EXCEPTION,6
CHECK_GIVEN_MATRIX_SPARSE_NOT,ORIGINAL,EXCEPTION,7
CHECK_GIVEN_MATRIX_SPARSE_NOT,ORIGINAL,EXCEPTION,8
CHECK_GIVEN_MATRIX_SPARSE_NOT,ORIGINAL,False,9
PROGRAM_PRINT_SUM_GIVEN_NTH_TERM_1,ORIGINAL,EXCEPTION,0
PROGRAM_PRINT_SUM_GIVEN_NTH_TERM_1,ORIGINAL,EXCEPTION,1
PROGRAM_PRINT_SUM_GIVEN_NTH_TERM_1,ORIGINAL,EXCEPTION,2
PROGRAM_PRINT_SUM_GIVEN_NTH_TERM_1,ORIGINAL,EXCEPTION,3
PROGRAM_PRINT_SUM_GIVEN_NTH_TERM_1,ORIGINAL,EXCEPTION,4
PROGRAM_PRINT_SUM_GIVEN_NTH_TERM_1,ORIGINAL,EXCEPTION,5
PROGRAM_PRINT_SUM_GIVEN_NTH_TERM_1,ORIGINAL,EXCEPTION,6
PROGRAM_PRINT_SUM_GIVEN_NTH_TERM_1,ORIGINAL,EXCEPTION,7
PROGRAM_PRINT_SUM_GIVEN_NTH_TERM_1,ORIGINAL,EXCEPTION,8
PROGRAM_PRINT_SUM_GIVEN_NTH_TERM_1,ORIGINAL,EXCEPTION,9
CHECK_IF_A_NUMBER_IS_POWER_OF_ANOTHER_NUMBER,ORIGINAL,True,0
CHECK_IF_A_NUMBER_IS_POWER_OF_ANOTHER_NUMBER,ORIGINAL,True,1
CHECK_IF_A_NUMBER_IS_POWER_OF_ANOTHER_NUMBER,ORIGINAL,False,2
CHECK_IF_A_NUMBER_IS_POWER_OF_ANOTHER_NUMBER,ORIGINAL,True,3
